下料批次号,零件号,面料号,零件外轮廓线坐标
L0003,s000011,M0003,"[[9619.0, 4456.0], [9619.0, 5356.0], [7669.0, 5356.0], [7669.0, 4456.0], [9619.0, 4456.0]]"
L0003,s000012,M0003,"[[165751.0, 1973.0], [165708.0, 2490.0], [165209.0, 2490.0], [165181.0, 2491.0], [165096.0, 2491.0], [165060.0, 2490.0], [164968.0, 2490.0], [164952.0, 2489.0], [164916.0, 2486.0], [164895.0, 2482.0], [164876.0, 2478.0], [164862.0, 2475.0], [164849.0, 2472.0], [164839.0, 2469.0], [164828.0, 2467.0], [164815.0, 2463.0], [164800.0, 2459.0], [164786.0, 2454.0], [164770.0, 2447.0], [164753.0, 2439.0], [164733.0, 2429.0], [164723.0, 2423.0], [164706.0, 2412.0], [164692.0, 2402.0], [164681.0, 2392.0], [164671.0, 2384.0], [164662.0, 2376.0], [164655.0, 2369.0], [164644.0, 2358.0], [164632.0, 2346.0], [164624.0, 2339.0], [164616.0, 2330.0], [164606.0, 2320.0], [164596.0, 2308.0], [164575.0, 2280.0], [164564.0, 2261.0], [164554.0, 2241.0], [164545.0, 2222.0], [164538.0, 2204.0], [164533.0, 2186.0], [164528.0, 2171.0], [164522.0, 2143.0], [164518.0, 2127.0], [164515.0, 2112.0], [164512.0, 2088.0], [164509.0, 2063.0], [164509.0, 2046.0], [164508.0, 2031.0], [164508.0, 1925.0], [164509.0, 1888.0], [164510.0, 1858.0], [164513.0, 1801.0], [164517.0, 1745.0], [164521.0, 1694.0], [164532.0, 1549.0], [164541.0, 1431.0], [164550.0, 1313.0], [164559.0, 1193.0], [164571.0, 1064.0], [164582.0, 938.0], [164590.0, 840.0], [164596.0, 768.0], [164602.0, 695.0], [164606.0, 656.0], [164616.0, 560.0], [164620.0, 531.0], [164624.0, 503.0], [164628.0, 475.0], [164632.0, 450.0], [164636.0, 428.0], [164640.0, 405.0], [164643.0, 392.0], [164646.0, 380.0], [164649.0, 371.0], [164651.0, 362.0], [164653.0, 354.0], [164655.0, 344.0], [164658.0, 332.0], [164662.0, 317.0], [164667.0, 300.0], [164674.0, 281.0], [164692.0, 241.0], [164712.0, 206.0], [164726.0, 184.0], [164739.0, 166.0], [164751.0, 150.0], [164761.0, 137.0], [164792.0, 97.0], [164837.0, 72.0], [164849.0, 65.0], [164872.0, 54.0], [164900.0, 40.0], [164927.0, 29.0], [164958.0, 18.0], [165005.0, 7.0], [165042.0, 2.0], [165077.0, 0.0], [165109.0, 1.0], [165149.0, 4.0], [165175.0, 7.0], [165187.0, 9.0], [165198.0, 11.0], [165230.0, 17.0], [165290.0, 29.0], [165343.0, 40.0], [165430.0, 59.0], [165512.0, 77.0], [165560.0, 87.0], [165605.0, 97.0], [165648.0, 105.0], [165686.0, 113.0], [165902.0, 159.0], [165751.0, 1973.0]]"
L0003,s000013,M0003,"[[7899.0, 12207.0], [9899.0, 12207.0], [9899.0, 12607.0], [7899.0, 12607.0], [7899.0, 12207.0]]"
L0003,s000014,M0003,"[[18711.0, 4705.0], [25686.0, 4705.0], [25686.0, 5355.0], [18711.0, 5355.0], [18711.0, 4705.0]]"
L0003,s000015,M0003,"[[26189.0, 5482.0], [26193.0, 5519.0], [26198.0, 5558.0], [26203.0, 5599.0], [26208.0, 5641.0], [26219.0, 5726.0], [26231.0, 5812.0], [26242.0, 5892.0], [26255.0, 5970.0], [26269.0, 6049.0], [26284.0, 6130.0], [26295.0, 6189.0], [26306.0, 6248.0], [26316.0, 6304.0], [26321.0, 6330.0], [26326.0, 6354.0], [26328.0, 6366.0], [26330.0, 6379.0], [26333.0, 6393.0], [26336.0, 6411.0], [26336.0, 6422.0], [26337.0, 6431.0], [26337.0, 6446.0], [26338.0, 6458.0], [26338.0, 6468.0], [26341.0, 6500.0], [26344.0, 6536.0], [26348.0, 6574.0], [26353.0, 6616.0], [26359.0, 6659.0], [26366.0, 6704.0], [26382.0, 6797.0], [26404.0, 6906.0], [26416.0, 6959.0], [26427.0, 7010.0], [26438.0, 7058.0], [26448.0, 7103.0], [26457.0, 7143.0], [26464.0, 7178.0], [26465.0, 7188.0], [26467.0, 7199.0], [26470.0, 7214.0], [26472.0, 7224.0], [26473.0, 7235.0], [26474.0, 7251.0], [26474.0, 7262.0], [26475.0, 7272.0], [26475.0, 7283.0], [26476.0, 7292.0], [26477.0, 7309.0], [26479.0, 7329.0], [26482.0, 7353.0], [26485.0, 7380.0], [26489.0, 7410.0], [26493.0, 7443.0], [26498.0, 7479.0], [26504.0, 7517.0], [26510.0, 7558.0], [26516.0, 7601.0], [26523.0, 7645.0], [26530.0, 7691.0], [26545.0, 7788.0], [26561.0, 7889.0], [26578.0, 7992.0], [26595.0, 8096.0], [26613.0, 8200.0], [26630.0, 8301.0], [26648.0, 8398.0], [26656.0, 8444.0], [26664.0, 8489.0], [26672.0, 8531.0], [26680.0, 8572.0], [26688.0, 8611.0], [26695.0, 8647.0], [26701.0, 8676.0], [26708.0, 8705.0], [26714.0, 8735.0], [26721.0, 8767.0], [26730.0, 8802.0], [26734.0, 8821.0], [26739.0, 8842.0], [26744.0, 8864.0], [26750.0, 8888.0], [26756.0, 8914.0], [26763.0, 8942.0], [26715.0, 8946.0], [26671.0, 8950.0], [26630.0, 8954.0], [26591.0, 8957.0], [26554.0, 8960.0], [26519.0, 8963.0], [26486.0, 8966.0], [26454.0, 8969.0], [26395.0, 8975.0], [26339.0, 8980.0], [26285.0, 8984.0], [26231.0, 8989.0], [26144.0, 8997.0], [26053.0, 9005.0], [25959.0, 9014.0], [25862.0, 9023.0], [25761.0, 9032.0], [25658.0, 9041.0], [25554.0, 9050.0], [25447.0, 9059.0], [25231.0, 9078.0], [25012.0, 9097.0], [24795.0, 9115.0], [24688.0, 9123.0], [24582.0, 9132.0], [24490.0, 9139.0], [24400.0, 9147.0], [24310.0, 9156.0], [24221.0, 9168.0], [24207.0, 9171.0], [24190.0, 9175.0], [24169.0, 9179.0], [24145.0, 9184.0], [24120.0, 9190.0], [24093.0, 9196.0], [24040.0, 9209.0], [23992.0, 9222.0], [23947.0, 9235.0], [23905.0, 9249.0], [23863.0, 9264.0], [23824.0, 9281.0], [23785.0, 9299.0], [23745.0, 9319.0], [23707.0, 9341.0], [23667.0, 9368.0], [23628.0, 9396.0], [23582.0, 9434.0], [23538.0, 9474.0], [23495.0, 9522.0], [23475.0, 9548.0], [23457.0, 9575.0], [23439.0, 9605.0], [23423.0, 9636.0], [23409.0, 9669.0], [23398.0, 9701.0], [23389.0, 9731.0], [23383.0, 9761.0], [23373.0, 9821.0], [23367.0, 9883.0], [23363.0, 9945.0], [23356.0, 10091.0], [23354.0, 10163.0], [23354.0, 10233.0], [23355.0, 10292.0], [23357.0, 10351.0], [23359.0, 10412.0], [23360.0, 10445.0], [23360.0, 10607.0], [23359.0, 10649.0], [23358.0, 10687.0], [23357.0, 10722.0], [23357.0, 10737.0], [23356.0, 10750.0], [23356.0, 10772.0], [23271.0, 10860.0], [23203.0, 10817.0], [23136.0, 10775.0], [23004.0, 10692.0], [22847.0, 10595.0], [22687.0, 10498.0], [22522.0, 10399.0], [22356.0, 10304.0], [22222.0, 10231.0], [22087.0, 10163.0], [21959.0, 10102.0], [21830.0, 10045.0], [21723.0, 10003.0], [21615.0, 9963.0], [21500.0, 9923.0], [21384.0, 9886.0], [21264.0, 9850.0], [21144.0, 9815.0], [20993.0, 9774.0], [20840.0, 9737.0], [20693.0, 9706.0], [20545.0, 9676.0], [20401.0, 9648.0], [20256.0, 9621.0], [20109.0, 9598.0], [19963.0, 9580.0], [19808.0, 9566.0], [19653.0, 9556.0], [19498.0, 9548.0], [19342.0, 9542.0], [18823.0, 9521.0], [18486.0, 9507.0], [18149.0, 9494.0], [17862.0, 9485.0], [17575.0, 9478.0], [16944.0, 9461.0], [16647.0, 9455.0], [16348.0, 9450.0], [16030.0, 9444.0], [15872.0, 9442.0], [15716.0, 9440.0], [15590.0, 9438.0], [15463.0, 9436.0], [15334.0, 9435.0], [15268.0, 9434.0], [15200.0, 9433.0], [15200.0, 8308.0], [15199.0, 8119.0], [15199.0, 6695.0], [15329.0, 6693.0], [15456.0, 6692.0], [15580.0, 6690.0], [15705.0, 6689.0], [15940.0, 6687.0], [16177.0, 6683.0], [16365.0, 6678.0], [16552.0, 6672.0], [16719.0, 6668.0], [16887.0, 6664.0], [17289.0, 6652.0], [17860.0, 6633.0], [18237.0, 6620.0], [18539.0, 6607.0], [18841.0, 6593.0], [19112.0, 6582.0], [19383.0, 6571.0], [19678.0, 6556.0], [19825.0, 6546.0], [19972.0, 6535.0], [20115.0, 6522.0], [20258.0, 6507.0], [20405.0, 6491.0], [20551.0, 6471.0], [20731.0, 6445.0], [20910.0, 6417.0], [21333.0, 6347.0], [21534.0, 6313.0], [21734.0, 6275.0], [21930.0, 6233.0], [22125.0, 6189.0], [22317.0, 6143.0], [22509.0, 6095.0], [22662.0, 6056.0], [22813.0, 6014.0], [22973.0, 5967.0], [23132.0, 5919.0], [23297.0, 5871.0], [23462.0, 5824.0], [23669.0, 5769.0], [23813.0, 5733.0], [23958.0, 5699.0], [24111.0, 5666.0], [24265.0, 5636.0], [24477.0, 5593.0], [24689.0, 5552.0], [24827.0, 5527.0], [24966.0, 5503.0], [25105.0, 5481.0], [25245.0, 5461.0], [25373.0, 5445.0], [25500.0, 5430.0], [25627.0, 5415.0], [25753.0, 5401.0], [25855.0, 5389.0], [25959.0, 5377.0], [26064.0, 5365.0], [26173.0, 5352.0], [26175.0, 5373.0], [26178.0, 5392.0], [26180.0, 5409.0], [26182.0, 5425.0], [26185.0, 5454.0], [26189.0, 5482.0]]"
L0003,s000016,M0003,"[[135366.0, 5520.0], [135371.0, 5463.0], [135381.0, 5393.0], [135396.0, 5326.0], [135410.0, 5274.0], [135418.0, 5248.0], [135426.0, 5221.0], [135536.0, 5252.0], [135647.0, 5283.0], [135872.0, 5347.0], [135884.0, 5351.0], [136100.0, 5412.0], [136328.0, 5477.0], [136525.0, 5532.0], [136721.0, 5587.0], [137111.0, 5696.0], [137371.0, 5767.0], [137632.0, 5835.0], [137777.0, 5871.0], [137923.0, 5905.0], [138111.0, 5946.0], [138285.0, 5985.0], [138438.0, 6017.0], [138592.0, 6047.0], [138779.0, 6082.0], [138966.0, 6114.0], [139160.0, 6143.0], [139353.0, 6166.0], [139565.0, 6188.0], [139777.0, 6207.0], [140030.0, 6228.0], [140282.0, 6248.0], [140534.0, 6268.0], [140661.0, 6276.0], [140787.0, 6283.0], [140894.0, 6286.0], [141002.0, 6288.0], [141217.0, 6290.0], [141559.0, 6292.0], [141730.0, 6291.0], [141901.0, 6289.0], [142040.0, 6286.0], [142236.0, 6279.0], [142433.0, 6272.0], [142560.0, 6268.0], [142688.0, 6265.0], [142716.0, 6264.0], [142809.0, 6260.0], [142930.0, 6253.0], [143050.0, 6246.0], [143167.0, 6239.0], [143337.0, 6229.0], [143425.0, 6224.0], [143470.0, 6222.0], [143518.0, 6219.0], [143243.0, 7144.0], [143205.0, 7549.0], [142939.0, 7549.0], [142867.0, 7550.0], [142491.0, 7550.0], [142181.0, 7549.0], [142028.0, 7549.0], [141882.0, 7548.0], [141740.0, 7546.0], [141457.0, 7543.0], [141130.0, 7537.0], [140966.0, 7532.0], [140802.0, 7525.0], [140609.0, 7514.0], [140416.0, 7498.0], [140291.0, 7486.0], [140167.0, 7471.0], [140022.0, 7452.0], [139876.0, 7429.0], [139740.0, 7404.0], [139605.0, 7377.0], [139539.0, 7363.0], [139476.0, 7350.0], [139414.0, 7337.0], [139357.0, 7324.0], [139363.0, 7281.0], [139308.0, 7271.0], [139254.0, 7262.0], [139150.0, 7244.0], [139050.0, 7226.0], [138950.0, 7209.0], [138813.0, 7185.0], [138675.0, 7161.0], [138536.0, 7134.0], [138398.0, 7105.0], [138220.0, 7065.0], [138092.0, 7038.0], [137963.0, 7012.0], [137805.0, 6978.0], [137648.0, 6942.0], [137492.0, 6902.0], [137337.0, 6859.0], [137183.0, 6813.0], [137030.0, 6762.0], [136899.0, 6714.0], [136767.0, 6666.0], [136636.0, 6618.0], [136506.0, 6568.0], [136420.0, 6533.0], [136336.0, 6496.0], [136252.0, 6457.0], [136169.0, 6417.0], [136003.0, 6334.0], [135839.0, 6249.0], [135786.0, 6222.0], [135734.0, 6193.0], [135688.0, 6165.0], [135643.0, 6136.0], [135602.0, 6105.0], [135563.0, 6072.0], [135535.0, 6046.0], [135509.0, 6019.0], [135484.0, 5990.0], [135462.0, 5959.0], [135444.0, 5929.0], [135428.0, 5898.0], [135414.0, 5866.0], [135402.0, 5832.0], [135392.0, 5798.0], [135384.0, 5764.0], [135377.0, 5729.0], [135372.0, 5694.0], [135366.0, 5636.0], [135364.0, 5578.0], [135366.0, 5520.0]]"
L0003,s000017,M0003,"[[164924.0, 11244.0], [165020.0, 12088.0], [165020.0, 12588.0], [164965.0, 12591.0], [164908.0, 12595.0], [164849.0, 12598.0], [164789.0, 12602.0], [164668.0, 12609.0], [164547.0, 12614.0], [164459.0, 12618.0], [164372.0, 12621.0], [164199.0, 12626.0], [164029.0, 12630.0], [163943.0, 12631.0], [163358.0, 12631.0], [163204.0, 12627.0], [163051.0, 12622.0], [162936.0, 12617.0], [162818.0, 12613.0], [162738.0, 12609.0], [162657.0, 12604.0], [162579.0, 12598.0], [162542.0, 12595.0], [162506.0, 12591.0], [162476.0, 12587.0], [162444.0, 12583.0], [162427.0, 12580.0], [162409.0, 12578.0], [162390.0, 12575.0], [162368.0, 12572.0], [162356.0, 12555.0], [162343.0, 12537.0], [162315.0, 12499.0], [162285.0, 12462.0], [162268.0, 12444.0], [162252.0, 12426.0], [162232.0, 12408.0], [162212.0, 12391.0], [162192.0, 12375.0], [162171.0, 12360.0], [162124.0, 12327.0], [162075.0, 12296.0], [162034.0, 12270.0], [161994.0, 12246.0], [161953.0, 12222.0], [161913.0, 12200.0], [161892.0, 12189.0], [161881.0, 12184.0], [161869.0, 12178.0], [161869.0, 11678.0], [161983.0, 11559.0], [164424.0, 11244.0], [164924.0, 11244.0]]"
L0003,s000018,M0003,"[[154226.0, 12881.0], [154026.0, 12881.0], [153977.0, 12749.0], [153927.0, 12617.0], [153927.0, 12417.0], [153935.0, 12408.0], [153943.0, 12398.0], [153951.0, 12387.0], [153960.0, 12375.0], [153979.0, 12352.0], [153998.0, 12328.0], [154015.0, 12307.0], [154031.0, 12287.0], [154064.0, 12248.0], [154085.0, 12223.0], [154106.0, 12199.0], [154137.0, 12169.0], [154156.0, 12152.0], [154176.0, 12136.0], [154205.0, 12117.0], [154221.0, 12105.0], [154238.0, 12094.0], [154257.0, 12084.0], [154275.0, 12074.0], [154297.0, 12062.0], [154319.0, 12052.0], [154336.0, 12045.0], [154352.0, 12039.0], [154386.0, 12029.0], [154427.0, 12019.0], [154469.0, 12010.0], [154516.0, 12002.0], [154563.0, 11995.0], [154611.0, 11988.0], [154660.0, 11982.0], [154703.0, 11978.0], [154791.0, 11974.0], [154835.0, 11973.0], [155045.0, 11969.0], [155108.0, 11966.0], [155172.0, 11964.0], [155299.0, 11957.0], [155397.0, 11951.0], [155446.0, 11947.0], [155495.0, 11942.0], [155532.0, 11938.0], [155570.0, 11933.0], [155607.0, 11928.0], [155644.0, 11921.0], [155677.0, 11914.0], [155710.0, 11906.0], [155742.0, 11897.0], [155773.0, 11888.0], [155816.0, 11873.0], [155858.0, 11856.0], [155880.0, 11847.0], [155902.0, 11837.0], [155925.0, 11826.0], [155950.0, 11815.0], [155969.0, 11806.0], [155989.0, 11796.0], [156071.0, 11756.0], [156091.0, 11747.0], [156110.0, 11737.0], [156128.0, 11729.0], [156145.0, 11720.0], [156160.0, 11713.0], [156173.0, 11706.0], [156195.0, 11695.0], [156202.0, 11692.0], [156206.0, 11690.0], [156406.0, 11690.0], [156437.0, 12620.0], [156437.0, 12820.0], [156207.0, 12820.0], [156177.0, 12819.0], [155966.0, 12819.0], [155967.0, 12818.0], [155307.0, 12818.0], [155220.0, 12817.0], [155134.0, 12816.0], [155040.0, 12814.0], [155035.0, 12814.0], [154923.0, 12817.0], [154811.0, 12822.0], [154699.0, 12828.0], [154610.0, 12833.0], [154565.0, 12837.0], [154521.0, 12841.0], [154379.0, 12859.0], [154302.0, 12870.0], [154226.0, 12881.0]]"
L0003,s000019,M0003,"[[125899.0, 2412.0], [125967.0, 2394.0], [126134.0, 2351.0], [126302.0, 2309.0], [126385.0, 2288.0], [126466.0, 2268.0], [126545.0, 2248.0], [126622.0, 2229.0], [126695.0, 2211.0], [126764.0, 2194.0], [126882.0, 2573.0], [126904.0, 2568.0], [126925.0, 2563.0], [126943.0, 2559.0], [126960.0, 2555.0], [126990.0, 2549.0], [127019.0, 2542.0], [127059.0, 2533.0], [127102.0, 2523.0], [127194.0, 2501.0], [127280.0, 2481.0], [127291.0, 2479.0], [127388.0, 2457.0], [127513.0, 2429.0], [127634.0, 2403.0], [127754.0, 2377.0], [127874.0, 2352.0], [128010.0, 2325.0], [128147.0, 2297.0], [128285.0, 2270.0], [128424.0, 2245.0], [128640.0, 2209.0], [128857.0, 2176.0], [129023.0, 2152.0], [129190.0, 2131.0], [129364.0, 2112.0], [129538.0, 2097.0], [129747.0, 2083.0], [129955.0, 2072.0], [130175.0, 2061.0], [130395.0, 2052.0], [130566.0, 2048.0], [130737.0, 2047.0], [130968.0, 2052.0], [131174.0, 2059.0], [131381.0, 2069.0], [131505.0, 2076.0], [131627.0, 2084.0], [131748.0, 2092.0], [131806.0, 2095.0], [131864.0, 2099.0], [131928.0, 2102.0], [131994.0, 2106.0], [132028.0, 2107.0], [132064.0, 2109.0], [132102.0, 2111.0], [132142.0, 2113.0], [132142.0, 2222.0], [132097.0, 2252.0], [132055.0, 2280.0], [131972.0, 2333.0], [131857.0, 2407.0], [131739.0, 2482.0], [131610.0, 2561.0], [131481.0, 2638.0], [131369.0, 2705.0], [131259.0, 2773.0], [131179.0, 2826.0], [131102.0, 2883.0], [131030.0, 2944.0], [130963.0, 3012.0], [130938.0, 3040.0], [130913.0, 3070.0], [130891.0, 3102.0], [130870.0, 3134.0], [130850.0, 3172.0], [130833.0, 3212.0], [130819.0, 3252.0], [130807.0, 3293.0], [130799.0, 3329.0], [130792.0, 3366.0], [130783.0, 3439.0], [130778.0, 3489.0], [130775.0, 3540.0], [130773.0, 3625.0], [130774.0, 3698.0], [130776.0, 3755.0], [130777.0, 3770.0], [130783.0, 3842.0], [130792.0, 3913.0], [130804.0, 3978.0], [130817.0, 4043.0], [130847.0, 4173.0], [130820.0, 4253.0], [130784.0, 4249.0], [130750.0, 4246.0], [130718.0, 4243.0], [130687.0, 4239.0], [130629.0, 4233.0], [130571.0, 4228.0], [130519.0, 4222.0], [130466.0, 4217.0], [130356.0, 4206.0], [130244.0, 4194.0], [130131.0, 4183.0], [129913.0, 4163.0], [129877.0, 4160.0], [129699.0, 4145.0], [129485.0, 4131.0], [129271.0, 4122.0], [129127.0, 4119.0], [128983.0, 4118.0], [128789.0, 4120.0], [128596.0, 4124.0], [128402.0, 4130.0], [128278.0, 4133.0], [128184.0, 4138.0], [128089.0, 4144.0], [127899.0, 4159.0], [127680.0, 4176.0], [127462.0, 4192.0], [127305.0, 4206.0], [127148.0, 4220.0], [126990.0, 4236.0], [126941.0, 4242.0], [126831.0, 4255.0], [126617.0, 4282.0], [126404.0, 4313.0], [126397.0, 4313.0], [126298.0, 4328.0], [126195.0, 4344.0], [126094.0, 4359.0], [125996.0, 4375.0], [125623.0, 4526.0], [125594.0, 4413.0], [125565.0, 4301.0], [125507.0, 4081.0], [125451.0, 3863.0], [125394.0, 3644.0], [125328.0, 3391.0], [125261.0, 3137.0], [125196.0, 2885.0], [125163.0, 2760.0], [125131.0, 2637.0], [125165.0, 2626.0], [125196.0, 2616.0], [125226.0, 2607.0], [125254.0, 2598.0], [125281.0, 2589.0], [125305.0, 2582.0], [125352.0, 2567.0], [125394.0, 2554.0], [125434.0, 2542.0], [125473.0, 2530.0], [125513.0, 2518.0], [125580.0, 2499.0], [125652.0, 2479.0], [125726.0, 2458.0], [125804.0, 2437.0], [125885.0, 2416.0], [125899.0, 2412.0]]"
L0003,s000020,M0003,"[[110373.0, 10477.0], [110379.0, 10450.0], [110405.0, 10336.0], [110432.0, 10218.0], [110460.0, 10098.0], [110487.0, 9976.0], [110515.0, 9852.0], [110543.0, 9726.0], [110597.0, 9472.0], [110620.0, 9358.0], [110643.0, 9246.0], [110664.0, 9136.0], [110675.0, 9083.0], [110685.0, 9032.0], [110695.0, 8978.0], [110706.0, 8923.0], [110718.0, 8863.0], [110725.0, 8830.0], [110731.0, 8795.0], [111115.0, 8914.0], [111178.0, 8924.0], [111239.0, 8933.0], [111298.0, 8942.0], [111356.0, 8951.0], [111469.0, 8968.0], [111511.0, 8973.0], [111582.0, 8983.0], [111737.0, 9001.0], [111894.0, 9017.0], [112053.0, 9032.0], [112211.0, 9046.0], [112510.0, 9070.0], [112671.0, 9084.0], [112832.0, 9097.0], [112983.0, 9105.0], [113135.0, 9111.0], [113338.0, 9118.0], [113415.0, 9121.0], [113547.0, 9124.0], [113679.0, 9126.0], [113943.0, 9125.0], [114094.0, 9124.0], [114245.0, 9120.0], [114385.0, 9113.0], [114524.0, 9105.0], [114656.0, 9094.0], [114789.0, 9083.0], [114952.0, 9065.0], [115053.0, 9055.0], [115250.0, 9032.0], [115447.0, 9006.0], [115668.0, 8972.0], [115777.0, 8955.0], [115884.0, 8938.0], [115891.0, 8955.0], [115898.0, 8971.0], [115911.0, 9000.0], [115934.0, 9051.0], [115961.0, 9101.0], [115979.0, 9128.0], [115999.0, 9154.0], [116020.0, 9176.0], [116043.0, 9197.0], [116065.0, 9212.0], [116088.0, 9225.0], [116136.0, 9247.0], [116176.0, 9263.0], [116286.0, 9302.0], [116429.0, 9348.0], [116572.0, 9391.0], [116657.0, 9416.0], [116742.0, 9443.0], [116810.0, 9468.0], [116877.0, 9494.0], [116967.0, 9531.0], [117014.0, 9552.0], [117042.0, 9564.0], [117070.0, 9576.0], [117125.0, 9600.0], [117196.0, 9636.0], [117266.0, 9675.0], [117334.0, 9717.0], [117400.0, 9762.0], [117470.0, 9817.0], [117536.0, 9876.0], [117582.0, 9925.0], [117625.0, 9976.0], [117657.0, 10021.0], [117686.0, 10068.0], [117707.0, 10105.0], [117727.0, 10142.0], [117746.0, 10180.0], [117762.0, 10219.0], [117781.0, 10273.0], [117797.0, 10329.0], [117810.0, 10392.0], [117820.0, 10455.0], [117829.0, 10539.0], [117832.0, 10586.0], [117832.0, 10651.0], [117827.0, 10714.0], [117818.0, 10774.0], [117805.0, 10832.0], [117788.0, 10895.0], [117774.0, 10948.0], [117762.0, 10990.0], [117746.0, 11030.0], [117718.0, 11090.0], [117695.0, 11134.0], [117669.0, 11176.0], [117648.0, 11207.0], [117624.0, 11237.0], [117574.0, 11294.0], [117520.0, 11351.0], [117463.0, 11406.0], [117412.0, 11455.0], [117361.0, 11502.0], [117315.0, 11541.0], [117268.0, 11580.0], [117258.0, 11680.0], [117214.0, 11681.0], [117172.0, 11681.0], [117092.0, 11682.0], [116939.0, 11682.0], [116826.0, 11681.0], [116711.0, 11679.0], [116477.0, 11676.0], [116320.0, 11674.0], [116165.0, 11671.0], [116010.0, 11667.0], [115855.0, 11661.0], [115714.0, 11652.0], [115573.0, 11642.0], [115364.0, 11626.0], [115156.0, 11610.0], [114948.0, 11593.0], [114740.0, 11573.0], [114549.0, 11551.0], [114358.0, 11525.0], [114166.0, 11494.0], [113975.0, 11460.0], [113771.0, 11421.0], [113567.0, 11380.0], [113364.0, 11337.0], [113160.0, 11291.0], [113004.0, 11254.0], [112848.0, 11216.0], [112693.0, 11177.0], [112540.0, 11138.0], [112412.0, 11106.0], [112284.0, 11073.0], [112154.0, 11039.0], [112020.0, 11005.0], [111901.0, 11387.0], [111832.0, 11369.0], [111759.0, 11349.0], [111684.0, 11329.0], [111605.0, 11308.0], [111524.0, 11287.0], [111442.0, 11265.0], [111274.0, 11221.0], [111107.0, 11178.0], [111044.0, 11162.0], [111025.0, 11158.0], [110944.0, 11138.0], [110866.0, 11118.0], [110790.0, 11100.0], [110718.0, 11084.0], [110650.0, 11068.0], [110610.0, 11059.0], [110570.0, 11051.0], [110529.0, 11042.0], [110485.0, 11033.0], [110438.0, 11024.0], [110412.0, 11018.0], [110385.0, 11013.0], [110356.0, 11007.0], [110325.0, 11001.0], [110293.0, 10995.0], [110258.0, 10988.0], [110276.0, 10909.0], [110292.0, 10836.0], [110308.0, 10766.0], [110323.0, 10700.0], [110337.0, 10636.0], [110351.0, 10574.0], [110373.0, 10477.0]]"
L0003,s000021,M0003,"[[144836.0, 3943.0], [144799.0, 3937.0], [144697.0, 3926.0], [144594.0, 3916.0], [144445.0, 3902.0], [144345.0, 3897.0], [144252.0, 3895.0], [144159.0, 3895.0], [143996.0, 3894.0], [143832.0, 3895.0], [143716.0, 3897.0], [143600.0, 3902.0], [143368.0, 3913.0], [143061.0, 3928.0], [142753.0, 3941.0], [142174.0, 3966.0], [141922.0, 3975.0], [141670.0, 3982.0], [141417.0, 3986.0], [141295.0, 3987.0], [141164.0, 3988.0], [140993.0, 3986.0], [140822.0, 3983.0], [140667.0, 3980.0], [140588.0, 3977.0], [140509.0, 3975.0], [140504.0, 3888.0], [140498.0, 3797.0], [140493.0, 3703.0], [140487.0, 3607.0], [140475.0, 3410.0], [140469.0, 3312.0], [140463.0, 3215.0], [140456.0, 3099.0], [140449.0, 2984.0], [140442.0, 2868.0], [140437.0, 2750.0], [140433.0, 2637.0], [140429.0, 2525.0], [140427.0, 2471.0], [140426.0, 2418.0], [140424.0, 2368.0], [140423.0, 2320.0], [140421.0, 2287.0], [140420.0, 2251.0], [140419.0, 2232.0], [140418.0, 2210.0], [140417.0, 2187.0], [140416.0, 2161.0], [140447.0, 2160.0], [140504.0, 2160.0], [140530.0, 2159.0], [140579.0, 2159.0], [140625.0, 2158.0], [140708.0, 2158.0], [140749.0, 2157.0], [141746.0, 2157.0], [141954.0, 2158.0], [142162.0, 2161.0], [142323.0, 2167.0], [142484.0, 2174.0], [142691.0, 2180.0], [142897.0, 2188.0], [143062.0, 2197.0], [143227.0, 2208.0], [143482.0, 2225.0], [143806.0, 2248.0], [144072.0, 2270.0], [144337.0, 2294.0], [144635.0, 2325.0], [144744.0, 2337.0], [144933.0, 2358.0], [145119.0, 2379.0], [145304.0, 2401.0], [145533.0, 2429.0], [145668.0, 2444.0], [145802.0, 2459.0], [145935.0, 2477.0], [146069.0, 2495.0], [146077.0, 2580.0], [146071.0, 2605.0], [146065.0, 2628.0], [146053.0, 2672.0], [146036.0, 2737.0], [146019.0, 2804.0], [146006.0, 2870.0], [145998.0, 2936.0], [145992.0, 3008.0], [145989.0, 3081.0], [145988.0, 3134.0], [145989.0, 3186.0], [145992.0, 3219.0], [145996.0, 3251.0], [146008.0, 3315.0], [146027.0, 3390.0], [146050.0, 3462.0], [146075.0, 3525.0], [146104.0, 3586.0], [146126.0, 3630.0], [146150.0, 3673.0], [146176.0, 3714.0], [146204.0, 3754.0], [146230.0, 3787.0], [146258.0, 3818.0], [146316.0, 3876.0], [146362.0, 3917.0], [146410.0, 3955.0], [146459.0, 3991.0], [146509.0, 4024.0], [146567.0, 4059.0], [146625.0, 4092.0], [146606.0, 4220.0], [146521.0, 4212.0], [146434.0, 4202.0], [146258.0, 4183.0], [146108.0, 4166.0], [145960.0, 4145.0], [145819.0, 4122.0], [145678.0, 4095.0], [145365.0, 4035.0], [145216.0, 4006.0], [145066.0, 3979.0], [144933.0, 3957.0], [144836.0, 3943.0]]"
