下料批次号,零件号,面料号,零件外轮廓线坐标
L0004,s000011,M0004,"[[13302.0, 14861.0], [13315.0, 15110.0], [9699.0, 15290.0], [9686.0, 15040.0], [13302.0, 14861.0]]"
L0004,s000012,M0004,"[[73957.0, 9499.0], [76099.0, 9499.0], [76172.0, 9916.0], [76587.0, 9916.0], [76731.0, 9915.0], [76828.0, 9915.0], [76924.0, 9914.0], [77114.0, 9912.0], [77354.0, 9904.0], [77594.0, 9890.0], [77761.0, 9878.0], [77927.0, 9866.0], [78335.0, 9837.0], [78711.0, 9812.0], [79063.0, 9790.0], [79550.0, 9763.0], [79747.0, 9752.0], [79943.0, 9742.0], [80171.0, 9734.0], [80285.0, 9731.0], [80398.0, 9730.0], [80596.0, 9731.0], [80794.0, 9732.0], [80955.0, 9731.0], [81036.0, 9732.0], [81116.0, 9734.0], [81220.0, 9738.0], [81324.0, 9744.0], [81397.0, 9747.0], [81471.0, 9750.0], [81539.0, 9754.0], [81607.0, 9758.0], [81673.0, 9763.0], [81704.0, 9765.0], [81733.0, 9767.0], [81734.0, 9880.0], [81734.0, 9991.0], [81735.0, 10113.0], [81738.0, 10236.0], [81747.0, 10354.0], [81760.0, 10472.0], [81766.0, 10519.0], [81773.0, 10566.0], [81783.0, 10612.0], [81796.0, 10657.0], [81811.0, 10699.0], [81829.0, 10739.0], [81848.0, 10773.0], [81870.0, 10807.0], [81889.0, 10836.0], [81911.0, 10863.0], [81935.0, 10889.0], [81961.0, 10914.0], [81928.0, 10976.0], [81906.0, 11017.0], [81893.0, 11042.0], [81857.0, 11111.0], [81838.0, 11147.0], [81820.0, 11181.0], [81744.0, 11326.0], [81670.0, 11471.0], [81587.0, 11639.0], [81509.0, 11807.0], [81449.0, 11942.0], [81390.0, 12078.0], [81340.0, 12193.0], [81290.0, 12310.0], [81263.0, 12375.0], [81245.0, 12421.0], [81223.0, 12477.0], [81202.0, 12531.0], [81189.0, 12568.0], [81176.0, 12605.0], [81162.0, 12643.0], [81148.0, 12685.0], [81116.0, 12677.0], [81087.0, 12669.0], [81060.0, 12662.0], [81034.0, 12655.0], [80985.0, 12643.0], [80938.0, 12633.0], [80901.0, 12625.0], [80862.0, 12618.0], [80782.0, 12604.0], [80700.0, 12591.0], [80618.0, 12580.0], [80487.0, 12565.0], [80357.0, 12551.0], [80254.0, 12541.0], [80151.0, 12533.0], [80091.0, 12529.0], [80031.0, 12528.0], [79989.0, 12527.0], [79909.0, 12525.0], [79818.0, 12524.0], [79728.0, 12522.0], [79557.0, 12522.0], [79520.0, 12523.0], [79481.0, 12524.0], [79461.0, 12525.0], [79439.0, 12526.0], [79415.0, 12526.0], [79390.0, 12527.0], [79363.0, 12644.0], [79328.0, 12638.0], [79291.0, 12632.0], [79252.0, 12625.0], [79213.0, 12618.0], [79130.0, 12604.0], [79043.0, 12589.0], [78955.0, 12574.0], [78775.0, 12546.0], [78687.0, 12532.0], [78617.0, 12522.0], [78548.0, 12513.0], [78412.0, 12493.0], [78275.0, 12472.0], [78137.0, 12450.0], [77950.0, 12425.0], [77788.0, 12404.0], [77626.0, 12385.0], [77593.0, 12381.0], [77545.0, 12377.0], [77464.0, 12370.0], [77382.0, 12365.0], [77301.0, 12362.0], [77200.0, 12360.0], [77099.0, 12360.0], [76846.0, 12359.0], [76691.0, 12359.0], [76536.0, 12363.0], [76426.0, 12368.0], [76316.0, 12374.0], [76095.0, 12389.0], [75661.0, 12416.0], [75104.0, 12451.0], [74602.0, 12482.0], [74421.0, 12493.0], [74239.0, 12503.0], [74058.0, 12511.0], [73954.0, 12514.0], [73877.0, 12516.0], [73725.0, 12518.0], [73571.0, 12519.0], [73465.0, 12520.0], [73358.0, 12521.0], [73254.0, 12522.0], [73204.0, 12523.0], [73155.0, 12523.0], [73149.0, 10066.0], [73147.0, 9499.0], [73957.0, 9499.0]]"
L0004,s000013,M0004,"[[15699.0, 14734.0], [15158.0, 14810.0], [15451.0, 13403.0], [15977.0, 13402.0], [15699.0, 14734.0]]"
L0004,s000014,M0004,"[[134422.0, 4805.0], [134427.0, 4845.0], [134440.0, 4918.0], [134458.0, 4992.0], [134477.0, 5063.0], [134489.0, 5112.0], [134496.0, 5137.0], [134502.0, 5164.0], [134493.0, 5249.0], [134364.0, 5268.0], [134234.0, 5285.0], [134103.0, 5301.0], [133972.0, 5316.0], [133749.0, 5344.0], [133569.0, 5365.0], [133388.0, 5386.0], [133213.0, 5406.0], [133098.0, 5420.0], [132807.0, 5450.0], [132526.0, 5475.0], [132245.0, 5497.0], [131902.0, 5520.0], [131643.0, 5537.0], [131476.0, 5548.0], [131309.0, 5557.0], [131099.0, 5565.0], [130889.0, 5572.0], [130726.0, 5578.0], [130563.0, 5584.0], [130457.0, 5587.0], [130351.0, 5588.0], [129232.0, 5588.0], [129161.0, 5587.0], [129039.0, 5587.0], [128996.0, 5586.0], [128951.0, 5586.0], [128902.0, 5585.0], [128847.0, 5585.0], [128817.0, 5584.0], [128786.0, 5584.0], [128787.0, 5557.0], [128788.0, 5532.0], [128789.0, 5510.0], [128790.0, 5489.0], [128791.0, 5452.0], [128793.0, 5417.0], [128794.0, 5368.0], [128796.0, 5315.0], [128797.0, 5260.0], [128799.0, 5203.0], [128802.0, 5086.0], [128806.0, 4968.0], [128812.0, 4844.0], [128818.0, 4723.0], [128825.0, 4603.0], [128832.0, 4482.0], [128838.0, 4381.0], [128845.0, 4278.0], [128850.0, 4175.0], [128856.0, 4072.0], [128862.0, 3971.0], [128868.0, 3873.0], [128873.0, 3778.0], [128878.0, 3687.0], [128959.0, 3684.0], [129038.0, 3681.0], [129191.0, 3676.0], [129378.0, 3671.0], [129566.0, 3668.0], [129664.0, 3667.0], [129821.0, 3666.0], [130075.0, 3668.0], [130328.0, 3673.0], [130581.0, 3679.0], [131174.0, 3698.0], [131489.0, 3709.0], [131803.0, 3721.0], [132044.0, 3730.0], [132164.0, 3734.0], [132284.0, 3735.0], [132453.0, 3734.0], [132622.0, 3732.0], [132719.0, 3731.0], [132815.0, 3728.0], [132912.0, 3722.0], [132985.0, 3716.0], [133057.0, 3708.0], [133157.0, 3698.0], [133257.0, 3686.0], [133305.0, 3679.0], [133387.0, 3667.0], [133516.0, 3645.0], [133807.0, 3589.0], [134110.0, 3530.0], [134248.0, 3503.0], [134385.0, 3479.0], [134463.0, 3468.0], [134540.0, 3458.0], [134696.0, 3441.0], [134881.0, 3422.0], [134972.0, 3413.0], [135061.0, 3404.0], [135079.0, 3533.0], [135022.0, 3566.0], [134964.0, 3601.0], [134913.0, 3634.0], [134864.0, 3670.0], [134817.0, 3708.0], [134771.0, 3748.0], [134707.0, 3812.0], [134677.0, 3845.0], [134649.0, 3880.0], [134618.0, 3924.0], [134589.0, 3969.0], [134562.0, 4015.0], [134538.0, 4063.0], [134506.0, 4129.0], [134479.0, 4197.0], [134452.0, 4276.0], [134432.0, 4357.0], [134418.0, 4426.0], [134413.0, 4461.0], [134410.0, 4496.0], [134408.0, 4554.0], [134409.0, 4613.0], [134412.0, 4693.0], [134418.0, 4772.0], [134422.0, 4805.0]]"
L0004,s000015,M0004,"[[32245.0, 13050.0], [32346.0, 13894.0], [32346.0, 14394.0], [32294.0, 14400.0], [32239.0, 14406.0], [32183.0, 14412.0], [32126.0, 14418.0], [32011.0, 14429.0], [31895.0, 14440.0], [31811.0, 14447.0], [31728.0, 14454.0], [31563.0, 14466.0], [31482.0, 14472.0], [31400.0, 14477.0], [31319.0, 14482.0], [31237.0, 14485.0], [31163.0, 14487.0], [31090.0, 14488.0], [30943.0, 14489.0], [30832.0, 14491.0], [30776.0, 14492.0], [30276.0, 14492.0], [30220.0, 14491.0], [30145.0, 14488.0], [30070.0, 14483.0], [29962.0, 14473.0], [29908.0, 14467.0], [29856.0, 14461.0], [29776.0, 14451.0], [29734.0, 14445.0], [29691.0, 14439.0], [29679.0, 14422.0], [29666.0, 14404.0], [29638.0, 14367.0], [29607.0, 14330.0], [29591.0, 14313.0], [29574.0, 14296.0], [29555.0, 14278.0], [29535.0, 14261.0], [29514.0, 14245.0], [29493.0, 14230.0], [29446.0, 14198.0], [29397.0, 14167.0], [29357.0, 14142.0], [29316.0, 14118.0], [29236.0, 14074.0], [29215.0, 14063.0], [29204.0, 14057.0], [29192.0, 14051.0], [29192.0, 13551.0], [29306.0, 13433.0], [31745.0, 13050.0], [32245.0, 13050.0]]"
L0004,s000016,M0004,"[[118677.0, 5541.0], [118746.0, 5523.0], [118913.0, 5479.0], [119081.0, 5435.0], [119164.0, 5414.0], [119245.0, 5393.0], [119324.0, 5373.0], [119400.0, 5354.0], [119473.0, 5336.0], [119543.0, 5318.0], [119660.0, 5697.0], [119682.0, 5692.0], [119702.0, 5687.0], [119719.0, 5683.0], [119764.0, 5671.0], [119792.0, 5664.0], [119831.0, 5655.0], [119872.0, 5644.0], [119915.0, 5633.0], [119960.0, 5622.0], [120053.0, 5599.0], [120146.0, 5576.0], [120266.0, 5547.0], [120382.0, 5520.0], [120497.0, 5493.0], [120612.0, 5467.0], [120743.0, 5437.0], [120874.0, 5408.0], [121007.0, 5380.0], [121140.0, 5354.0], [121339.0, 5318.0], [121447.0, 5298.0], [121556.0, 5280.0], [121718.0, 5255.0], [121881.0, 5233.0], [122049.0, 5214.0], [122218.0, 5197.0], [122420.0, 5181.0], [122622.0, 5168.0], [122835.0, 5156.0], [123048.0, 5145.0], [123214.0, 5139.0], [123380.0, 5137.0], [123498.0, 5139.0], [123616.0, 5142.0], [123828.0, 5149.0], [124041.0, 5159.0], [124167.0, 5166.0], [124293.0, 5174.0], [124416.0, 5181.0], [124477.0, 5185.0], [124535.0, 5188.0], [124602.0, 5192.0], [124669.0, 5195.0], [124704.0, 5197.0], [124741.0, 5199.0], [124780.0, 5200.0], [124821.0, 5202.0], [124821.0, 5312.0], [124775.0, 5343.0], [124731.0, 5373.0], [124646.0, 5430.0], [124588.0, 5469.0], [124528.0, 5508.0], [124407.0, 5588.0], [124274.0, 5672.0], [124142.0, 5754.0], [124027.0, 5824.0], [123913.0, 5897.0], [123832.0, 5953.0], [123753.0, 6013.0], [123684.0, 6072.0], [123620.0, 6136.0], [123596.0, 6164.0], [123573.0, 6193.0], [123551.0, 6223.0], [123532.0, 6254.0], [123513.0, 6290.0], [123496.0, 6328.0], [123482.0, 6367.0], [123471.0, 6406.0], [123463.0, 6441.0], [123457.0, 6476.0], [123447.0, 6546.0], [123439.0, 6642.0], [123432.0, 6746.0], [123428.0, 6849.0], [123428.0, 6911.0], [123430.0, 6972.0], [123432.0, 6992.0], [123434.0, 7034.0], [123440.0, 7096.0], [123450.0, 7177.0], [123463.0, 7258.0], [123476.0, 7337.0], [123490.0, 7413.0], [123463.0, 7493.0], [123428.0, 7489.0], [123395.0, 7486.0], [123364.0, 7483.0], [123334.0, 7480.0], [123276.0, 7474.0], [123220.0, 7468.0], [123169.0, 7463.0], [123117.0, 7458.0], [123010.0, 7447.0], [122901.0, 7436.0], [122792.0, 7425.0], [122602.0, 7406.0], [122520.0, 7398.0], [122415.0, 7389.0], [122300.0, 7381.0], [122185.0, 7374.0], [121953.0, 7366.0], [121813.0, 7363.0], [121673.0, 7362.0], [121485.0, 7365.0], [121296.0, 7369.0], [121143.0, 7372.0], [120990.0, 7378.0], [120898.0, 7383.0], [120806.0, 7389.0], [120622.0, 7403.0], [120409.0, 7419.0], [120197.0, 7436.0], [119843.0, 7469.0], [119720.0, 7482.0], [119585.0, 7497.0], [119379.0, 7522.0], [119174.0, 7551.0], [118975.0, 7581.0], [118775.0, 7614.0], [118402.0, 7766.0], [118372.0, 7646.0], [118343.0, 7528.0], [118286.0, 7295.0], [118229.0, 7064.0], [118172.0, 6832.0], [118106.0, 6564.0], [118040.0, 6296.0], [117974.0, 6029.0], [117942.0, 5897.0], [117910.0, 5767.0], [117943.0, 5756.0], [117975.0, 5746.0], [118005.0, 5736.0], [118033.0, 5728.0], [118059.0, 5719.0], [118084.0, 5711.0], [118130.0, 5697.0], [118173.0, 5684.0], [118213.0, 5671.0], [118252.0, 5660.0], [118292.0, 5648.0], [118359.0, 5628.0], [118430.0, 5608.0], [118505.0, 5587.0], [118583.0, 5566.0], [118663.0, 5544.0], [118677.0, 5541.0]]"
L0004,s000017,M0004,"[[106353.0, 6057.0], [106358.0, 6037.0], [106379.0, 5936.0], [106402.0, 5833.0], [106424.0, 5729.0], [106447.0, 5622.0], [106492.0, 5407.0], [106537.0, 5191.0], [106579.0, 4977.0], [106603.0, 4856.0], [106625.0, 4738.0], [106646.0, 4624.0], [106657.0, 4568.0], [106667.0, 4515.0], [106677.0, 4458.0], [106688.0, 4400.0], [106694.0, 4370.0], [106700.0, 4337.0], [106707.0, 4303.0], [106713.0, 4266.0], [107097.0, 4385.0], [107158.0, 4395.0], [107217.0, 4404.0], [107274.0, 4413.0], [107330.0, 4421.0], [107440.0, 4437.0], [107493.0, 4444.0], [107550.0, 4452.0], [107700.0, 4470.0], [107852.0, 4486.0], [108037.0, 4502.0], [108160.0, 4514.0], [108449.0, 4538.0], [108605.0, 4551.0], [108761.0, 4563.0], [108908.0, 4571.0], [109054.0, 4577.0], [109190.0, 4582.0], [109325.0, 4587.0], [109454.0, 4590.0], [109583.0, 4591.0], [109840.0, 4591.0], [109987.0, 4589.0], [110134.0, 4586.0], [110270.0, 4579.0], [110406.0, 4571.0], [110535.0, 4561.0], [110664.0, 4550.0], [110798.0, 4536.0], [110921.0, 4523.0], [111112.0, 4500.0], [111305.0, 4475.0], [111519.0, 4443.0], [111625.0, 4426.0], [111730.0, 4409.0], [111737.0, 4426.0], [111757.0, 4471.0], [111780.0, 4522.0], [111807.0, 4572.0], [111825.0, 4599.0], [111845.0, 4625.0], [111866.0, 4647.0], [111889.0, 4668.0], [111898.0, 4674.0], [111913.0, 4684.0], [111939.0, 4699.0], [111966.0, 4712.0], [111993.0, 4723.0], [112024.0, 4735.0], [112136.0, 4775.0], [112282.0, 4821.0], [112428.0, 4865.0], [112515.0, 4891.0], [112602.0, 4918.0], [112673.0, 4943.0], [112744.0, 4971.0], [112885.0, 5028.0], [112943.0, 5052.0], [113001.0, 5077.0], [113077.0, 5113.0], [113152.0, 5153.0], [113224.0, 5195.0], [113293.0, 5241.0], [113368.0, 5300.0], [113438.0, 5364.0], [113487.0, 5416.0], [113533.0, 5470.0], [113567.0, 5518.0], [113598.0, 5568.0], [113621.0, 5608.0], [113642.0, 5647.0], [113662.0, 5688.0], [113680.0, 5730.0], [113702.0, 5788.0], [113719.0, 5847.0], [113734.0, 5914.0], [113746.0, 5982.0], [113758.0, 6071.0], [113763.0, 6131.0], [113764.0, 6161.0], [113764.0, 6198.0], [113762.0, 6225.0], [113759.0, 6258.0], [113749.0, 6323.0], [113736.0, 6387.0], [113720.0, 6450.0], [113701.0, 6512.0], [113686.0, 6552.0], [113670.0, 6591.0], [113652.0, 6629.0], [113632.0, 6666.0], [113605.0, 6714.0], [113575.0, 6759.0], [113528.0, 6826.0], [113476.0, 6889.0], [113419.0, 6950.0], [113360.0, 7010.0], [113305.0, 7064.0], [113250.0, 7116.0], [113201.0, 7158.0], [113149.0, 7201.0], [113140.0, 7301.0], [113095.0, 7301.0], [113052.0, 7302.0], [112970.0, 7303.0], [112812.0, 7303.0], [112697.0, 7302.0], [112579.0, 7301.0], [112339.0, 7297.0], [112178.0, 7295.0], [112019.0, 7293.0], [111860.0, 7289.0], [111701.0, 7282.0], [111565.0, 7272.0], [111428.0, 7260.0], [111024.0, 7223.0], [110822.0, 7203.0], [110620.0, 7181.0], [110436.0, 7159.0], [110251.0, 7134.0], [110065.0, 7106.0], [109879.0, 7074.0], [109781.0, 7054.0], [109683.0, 7033.0], [109487.0, 6988.0], [109292.0, 6940.0], [109097.0, 6889.0], [108797.0, 6810.0], [108648.0, 6770.0], [108501.0, 6730.0], [108393.0, 6700.0], [108378.0, 6697.0], [108255.0, 6663.0], [108131.0, 6628.0], [108002.0, 6592.0], [107882.0, 6974.0], [107814.0, 6955.0], [107741.0, 6935.0], [107665.0, 6915.0], [107587.0, 6893.0], [107506.0, 6872.0], [107424.0, 6849.0], [107256.0, 6805.0], [107089.0, 6761.0], [107025.0, 6745.0], [107007.0, 6740.0], [106926.0, 6719.0], [106848.0, 6700.0], [106772.0, 6682.0], [106700.0, 6665.0], [106632.0, 6649.0], [106592.0, 6640.0], [106552.0, 6631.0], [106511.0, 6623.0], [106467.0, 6614.0], [106420.0, 6604.0], [106394.0, 6599.0], [106367.0, 6594.0], [106338.0, 6588.0], [106307.0, 6582.0], [106275.0, 6576.0], [106240.0, 6569.0], [106257.0, 6491.0], [106276.0, 6408.0], [106295.0, 6321.0], [106315.0, 6230.0], [106336.0, 6135.0], [106353.0, 6057.0]]"
L0004,s000018,M0004,"[[9191.0, 7582.0], [9191.0, 8262.0], [7179.0, 8262.0], [7179.0, 7582.0], [9191.0, 7582.0]]"
L0004,s000019,M0004,"[[129638.0, 6479.0], [129640.0, 6453.0], [129645.0, 6407.0], [129652.0, 6363.0], [129660.0, 6322.0], [129668.0, 6285.0], [129673.0, 6266.0], [129678.0, 6246.0], [129682.0, 6234.0], [129686.0, 6221.0], [129695.0, 6189.0], [129891.0, 6245.0], [130033.0, 6287.0], [130085.0, 6302.0], [130471.0, 6413.0], [130873.0, 6527.0], [131275.0, 6640.0], [131543.0, 6713.0], [131810.0, 6783.0], [131959.0, 6821.0], [132108.0, 6856.0], [132205.0, 6877.0], [132301.0, 6898.0], [132392.0, 6920.0], [132482.0, 6941.0], [132640.0, 6975.0], [132799.0, 7007.0], [132992.0, 7045.0], [133186.0, 7081.0], [133286.0, 7098.0], [133386.0, 7113.0], [133486.0, 7127.0], [133586.0, 7139.0], [133693.0, 7150.0], [133800.0, 7159.0], [134014.0, 7175.0], [134524.0, 7210.0], [134779.0, 7226.0], [135034.0, 7238.0], [135258.0, 7246.0], [135482.0, 7252.0], [135839.0, 7258.0], [136018.0, 7259.0], [136196.0, 7260.0], [136341.0, 7258.0], [136556.0, 7253.0], [136664.0, 7250.0], [136774.0, 7246.0], [136877.0, 7243.0], [136982.0, 7240.0], [137058.0, 7237.0], [137190.0, 7233.0], [137292.0, 7230.0], [137392.0, 7226.0], [137489.0, 7222.0], [137583.0, 7219.0], [137669.0, 7215.0], [137713.0, 7213.0], [137758.0, 7211.0], [137805.0, 7209.0], [137856.0, 7206.0], [137910.0, 7204.0], [137969.0, 7201.0], [137691.0, 8114.0], [137638.0, 8522.0], [137573.0, 8522.0], [137505.0, 8523.0], [137363.0, 8523.0], [137289.0, 8524.0], [137213.0, 8524.0], [137058.0, 8525.0], [136900.0, 8526.0], [136421.0, 8526.0], [136271.0, 8525.0], [136123.0, 8524.0], [135830.0, 8522.0], [135536.0, 8518.0], [135388.0, 8514.0], [135240.0, 8509.0], [135128.0, 8504.0], [134941.0, 8494.0], [134755.0, 8479.0], [134625.0, 8466.0], [134497.0, 8451.0], [134348.0, 8432.0], [134273.0, 8421.0], [134196.0, 8408.0], [134056.0, 8383.0], [133917.0, 8356.0], [133849.0, 8342.0], [133783.0, 8328.0], [133720.0, 8315.0], [133660.0, 8302.0], [133667.0, 8259.0], [133600.0, 8248.0], [133537.0, 8237.0], [133476.0, 8226.0], [133417.0, 8216.0], [133302.0, 8196.0], [133189.0, 8175.0], [133101.0, 8158.0], [133011.0, 8141.0], [132828.0, 8105.0], [132643.0, 8067.0], [132458.0, 8029.0], [132303.0, 7997.0], [132150.0, 7964.0], [131997.0, 7930.0], [131846.0, 7894.0], [131692.0, 7854.0], [131539.0, 7811.0], [131387.0, 7764.0], [131236.0, 7713.0], [131106.0, 7665.0], [130976.0, 7616.0], [130718.0, 7518.0], [130607.0, 7475.0], [130497.0, 7429.0], [130388.0, 7381.0], [130280.0, 7331.0], [130174.0, 7276.0], [130071.0, 7218.0], [129972.0, 7154.0], [129923.0, 7120.0], [129876.0, 7085.0], [129838.0, 7055.0], [129801.0, 7023.0], [129776.0, 6997.0], [129751.0, 6970.0], [129729.0, 6941.0], [129709.0, 6911.0], [129693.0, 6882.0], [129678.0, 6851.0], [129667.0, 6820.0], [129657.0, 6788.0], [129649.0, 6754.0], [129643.0, 6720.0], [129638.0, 6685.0], [129635.0, 6650.0], [129633.0, 6601.0], [129633.0, 6551.0], [129636.0, 6502.0], [129638.0, 6479.0]]"
L0004,s000020,M0004,"[[48944.0, -26.0], [48944.0, 581.0], [47621.0, 581.0], [47621.0, -26.0], [48944.0, -26.0]]"
L0004,s000021,M0004,"[[30990.0, 1542.0], [30978.0, 1596.0], [30969.0, 1635.0], [30954.0, 1714.0], [30940.0, 1792.0], [30926.0, 1890.0], [30909.0, 2032.0], [30899.0, 2169.0], [30894.0, 2271.0], [30890.0, 2357.0], [30888.0, 2402.0], [30886.0, 2449.0], [30885.0, 2467.0], [30883.0, 2492.0], [30882.0, 2516.0], [30880.0, 2538.0], [30880.0, 2557.0], [30879.0, 2569.0], [30879.0, 2615.0], [30880.0, 2634.0], [30882.0, 2656.0], [30883.0, 2680.0], [30884.0, 2706.0], [30885.0, 2723.0], [30888.0, 2770.0], [30890.0, 2815.0], [30893.0, 2901.0], [30895.0, 2952.0], [30897.0, 3003.0], [30907.0, 3141.0], [30923.0, 3282.0], [30937.0, 3380.0], [30950.0, 3459.0], [30965.0, 3538.0], [30974.0, 3577.0], [30986.0, 3631.0], [31001.0, 3702.0], [31016.0, 3771.0], [31035.0, 3847.0], [31054.0, 3909.0], [31074.0, 3972.0], [31096.0, 4036.0], [31120.0, 4100.0], [31140.0, 4153.0], [31166.0, 4224.0], [31181.0, 4260.0], [31195.0, 4299.0], [31258.0, 4461.0], [30422.0, 5196.0], [29712.0, 4916.0], [29747.0, 4715.0], [29752.0, 4686.0], [29760.0, 4642.0], [29768.0, 4595.0], [29775.0, 4553.0], [29782.0, 4512.0], [29791.0, 4455.0], [29801.0, 4389.0], [29811.0, 4310.0], [29820.0, 4233.0], [29826.0, 4171.0], [29832.0, 4095.0], [29835.0, 4047.0], [29838.0, 3990.0], [29839.0, 3959.0], [29839.0, 3895.0], [29836.0, 3851.0], [29830.0, 3804.0], [29825.0, 3767.0], [29819.0, 3728.0], [29802.0, 3625.0], [29786.0, 3529.0], [29767.0, 3392.0], [29755.0, 3283.0], [29742.0, 3143.0], [29735.0, 3043.0], [29732.0, 2990.0], [29727.0, 2905.0], [29722.0, 2790.0], [29721.0, 2721.0], [29718.0, 2588.0], [29718.0, 2554.0], [29719.0, 2546.0], [29721.0, 2446.0], [29723.0, 2377.0], [29729.0, 2262.0], [29734.0, 2177.0], [29737.0, 2124.0], [29745.0, 2024.0], [29758.0, 1885.0], [29771.0, 1776.0], [29790.0, 1638.0], [29806.0, 1543.0], [29815.0, 1490.0], [29824.0, 1439.0], [29830.0, 1401.0], [29835.0, 1364.0], [29841.0, 1317.0], [29844.0, 1272.0], [29845.0, 1238.0], [29845.0, 1209.0], [29844.0, 1178.0], [29841.0, 1121.0], [29839.0, 1073.0], [29832.0, 996.0], [29826.0, 935.0], [29818.0, 858.0], [29808.0, 778.0], [29799.0, 713.0], [29790.0, 656.0], [29783.0, 614.0], [29776.0, 572.0], [29766.0, 510.0], [29761.0, 480.0], [29756.0, 452.0], [29722.0, 251.0], [30433.0, -26.0], [31266.0, 712.0], [31202.0, 874.0], [31188.0, 912.0], [31166.0, 967.0], [31146.0, 1020.0], [31126.0, 1073.0], [31102.0, 1137.0], [31080.0, 1201.0], [31059.0, 1264.0], [31041.0, 1326.0], [31021.0, 1402.0], [31006.0, 1470.0], [30990.0, 1542.0]]"
L0004,s000022,M0004,"[[33598.0, 15074.0], [33556.0, 15592.0], [33325.0, 15591.0], [33056.0, 15591.0], [33028.0, 15592.0], [32943.0, 15592.0], [32907.0, 15591.0], [32799.0, 15591.0], [32764.0, 15587.0], [32742.0, 15583.0], [32723.0, 15579.0], [32709.0, 15576.0], [32696.0, 15573.0], [32686.0, 15570.0], [32675.0, 15568.0], [32662.0, 15564.0], [32648.0, 15560.0], [32633.0, 15555.0], [32618.0, 15548.0], [32600.0, 15540.0], [32581.0, 15530.0], [32570.0, 15524.0], [32554.0, 15513.0], [32540.0, 15503.0], [32528.0, 15494.0], [32518.0, 15485.0], [32510.0, 15477.0], [32502.0, 15470.0], [32479.0, 15447.0], [32472.0, 15440.0], [32463.0, 15431.0], [32454.0, 15421.0], [32443.0, 15409.0], [32422.0, 15381.0], [32401.0, 15343.0], [32393.0, 15323.0], [32386.0, 15305.0], [32380.0, 15287.0], [32375.0, 15272.0], [32369.0, 15244.0], [32365.0, 15229.0], [32363.0, 15213.0], [32359.0, 15189.0], [32357.0, 15164.0], [32356.0, 15147.0], [32355.0, 15132.0], [32355.0, 15025.0], [32356.0, 14988.0], [32357.0, 14957.0], [32360.0, 14898.0], [32364.0, 14840.0], [32368.0, 14788.0], [32379.0, 14639.0], [32388.0, 14517.0], [32397.0, 14396.0], [32406.0, 14272.0], [32418.0, 14139.0], [32429.0, 14010.0], [32437.0, 13908.0], [32449.0, 13760.0], [32453.0, 13720.0], [32463.0, 13621.0], [32467.0, 13591.0], [32475.0, 13533.0], [32479.0, 13508.0], [32483.0, 13486.0], [32488.0, 13462.0], [32491.0, 13448.0], [32494.0, 13436.0], [32496.0, 13427.0], [32498.0, 13418.0], [32500.0, 13409.0], [32503.0, 13399.0], [32506.0, 13387.0], [32510.0, 13372.0], [32515.0, 13354.0], [32521.0, 13335.0], [32539.0, 13294.0], [32560.0, 13259.0], [32574.0, 13237.0], [32587.0, 13218.0], [32599.0, 13202.0], [32609.0, 13189.0], [32641.0, 13148.0], [32686.0, 13123.0], [32699.0, 13116.0], [32721.0, 13105.0], [32749.0, 13092.0], [32776.0, 13080.0], [32808.0, 13070.0], [32854.0, 13059.0], [32891.0, 13054.0], [32926.0, 13051.0], [32958.0, 13052.0], [32998.0, 13055.0], [33024.0, 13058.0], [33036.0, 13060.0], [33047.0, 13062.0], [33079.0, 13068.0], [33140.0, 13080.0], [33192.0, 13091.0], [33279.0, 13110.0], [33361.0, 13128.0], [33409.0, 13138.0], [33454.0, 13148.0], [33497.0, 13157.0], [33535.0, 13165.0], [33751.0, 13210.0], [33598.0, 15074.0]]"
L0004,s000023,M0004,"[[99901.0, 4633.0], [99901.0, 6704.0], [98281.0, 6704.0], [98281.0, 4633.0], [99901.0, 4633.0]]"
L0004,s000024,M0004,"[[103716.0, -26.0], [103716.0, 1794.0], [102915.0, 1794.0], [102915.0, -26.0], [103716.0, -26.0]]"
